"","time_ms","envelope","f0","speed","acc"
"1",0,0,0,0.00263103443565042,0
"2",10,0,0,0.00274638198366587,0.000291938407732818
"3",20,0,0,0.00286172953168133,0.000583876815465636
"4",30,0,0,0.00300878896668527,0.000595149046736259
"5",40,0,0,0.00315584840168921,0.000606421278006883
"6",50,0.0312570622229265,0,0.00344560302513567,0.000618882538151288
"7",60,0.0303712177903876,0,0.00373535764858213,0.000631343798295693
"8",70,0.0302175740321279,0,0.00409810762113662,0.000653983257235616
"9",80,0.0309835703894574,0,0.0044608575936911,0.000676622716175539
"10",90,0.033356447147524,0,0.00489189324441463,0.000698993673629819
"11",100,0.0375480152082321,0,0.00532292889513816,0.0007213646310841
"12",110,0.0436247080983487,0,0.00578899011146377,0.000740559115662518
"13",120,0.0511775136616649,0,0.00625505132778937,0.000759753600240936
"14",130,0.0592758199350594,0,0.00673464524467831,0.000770336662293979
"15",140,0.0662343009849362,0,0.00721423916156725,0.000780919724347022
"16",150,0.0702602668188939,0,0.0076842618600814,0.000780467778915508
"17",160,0.0712437385892186,0,0.00815428455859555,0.000780015833483994
"18",170,0.069756557678237,0,0.00859833649911213,0.000767152088129633
"19",180,0.0670563644999125,0,0.0090423884396287,0.000754288342775271
"20",190,0.0644537832568479,0,0.0094472015767908,0.00072942128965467
"21",200,0.0627033542530031,390.437994215224,0.00985201471395291,0.000704554236534069
"22",210,0.0616311345545399,388.219598275644,0.0102081195155559,0.000669009742426829
"23",220,0.061507552656576,385.424895109954,0.0105642243171589,0.000633465248319589
"24",230,0.0634181682462974,383.919304741753,0.0108651139578083,0.000589128560640116
"25",240,0.068798287916964,384.938509340639,0.0111660035984578,0.000544791872960643
"26",250,0.0784767363904383,386.815453423394,0.0114074896844603,0.000493672327683312
"27",260,0.0923886509597083,389.732358579282,0.0116489757704627,0.000442552782405981
"28",270,0.109206090869082,393.23708654333,0.0118277540814339,0.000386619333342455
"29",280,0.127650976043844,396.799904152199,0.0120065323924051,0.00033068588427893
"30",290,0.146282167080183,399.476490162037,0.0121202158651066,0.000271813915403737
"31",300,0.162792804249765,400.977222583912,0.0122338993378082,0.000212941946528545
"32",310,0.174448060180019,402.15929723669,0.0122808511927645,0.000153006720340072
"33",320,0.179428048665155,403.209889729818,0.0123278030477208,9.30714941515988e-05
"34",330,0.17790276907692,404.580461290148,0.0123071156296259,3.41149574153364e-05
"35",340,0.171550396833653,405.845001220703,0.0122864282115311,-2.48415793209259e-05
"36",350,0.162600830156564,407.443700719763,0.0121982183692381,-8.04523431354321e-05
"37",360,0.152886391169372,409.077924940321,0.0121100085269451,-0.000136063106949938
"38",370,0.143497078018552,410.276796694155,0.0119562387747089,-0.00018551070284223
"39",380,0.134574572576841,410.773887351707,0.0118024690224727,-0.000234958298734522
"40",390,0.125144792990365,410.686660201461,0.011587930843173,-0.000274932187877617
"41",400,0.11424942058517,411.800434253834,0.0113733926638732,-0.000314906077020711
"42",410,0.10218555551654,413.777206986039,0.0111070675092189,-0.000341675831349528
"43",420,0.091133899109316,416.849751790365,0.0108407423545645,-0.000368445585678345
"44",430,0.0842325631005425,418.628943549262,0.0105373579656187,-0.000378071251464654
