"","time_ms","envelope","f0","speed","acc"
"1",0,0,0,0.000965149486427528,0
"2",10,0,352.645263671875,0.000990707295057932,5.1315297654833e-05
"3",20,0,342.287109375,0.00101626510368834,0.000102630595309666
"4",30,0,340.050231933594,0.00104736150575821,0.000102704636348272
"5",40,0,354.513275146484,0.00107845790782809,0.000102778677386878
"6",50,0.0297642517999859,361.440002441406,0.00113778233395885,0.000102354839619186
"7",60,0.0294565005106419,375.975921630859,0.00119710676008962,0.000101931001851494
"8",70,0.0285038582571369,373.761749267578,0.00126571061404324,0.000100600505729355
"9",80,0.0275442330698781,367.358428955078,0.00133431446799687,9.92700096072172e-05
"10",90,0.026472523929833,379.915161132812,0.00140801829133683,9.60277272645243e-05
"11",100,0.0250084624530744,383.098907470703,0.00148172211467678,9.27854449218313e-05
"12",110,0.0240970732154736,386.774108886719,0.00154978753737767,8.70709572554751e-05
"13",120,0.025292499321469,383.124694824219,0.00161785296007855,8.13564695891188e-05
"14",130,0.0290991593441874,392.940948486328,0.00167320342883053,7.27530265530522e-05
"15",140,0.0354419522563416,390.571350097656,0.00172855389758251,6.41495835169856e-05
"16",150,0.0444098235534123,391.473876953125,0.0017650993340761,5.28669775060915e-05
"17",160,0.0554987178389626,392.387268066406,0.0018016447705697,4.15843714951975e-05
"18",170,0.0664522903604358,392.520965576172,0.00181593755667767,2.82885306525079e-05
"19",180,0.0737680842301896,392.7685546875,0.00183023034278563,1.49926898098183e-05
"20",190,0.074948128876899,392.922607421875,0.00182081694426011,8.18612291190229e-07
"21",200,0.0704637404765236,394.395599365234,0.00181140354573459,-1.33554652274379e-05
"22",210,0.063201201627655,386.185150146484,0.0017790220961885,-2.70168211160764e-05
"23",220,0.056506192300741,386.726409912109,0.00174664064664241,-4.06781770047149e-05
"24",230,0.0524812029642497,385.032897949219,0.00169402894324217,-5.23569355873998e-05
"25",240,0.0516279565844325,385.260070800781,0.00164141723984193,-6.40356941700847e-05
"26",250,0.0536736013821039,389.261810302734,0.00157310564342889,-7.23751139877066e-05
"27",260,0.0586124887754746,388.628814697266,0.00150479404701586,-8.07145338053285e-05
"28",270,0.066301584319185,388.916564941406,0.00142714765606676,-8.46247702559329e-05
"29",280,0.0760514150161161,391.467224121094,0.00134950126511767,-8.85350067065372e-05
"30",290,0.0865879455069787,392.698272705078,0.00127048552963013,-8.7321645259781e-05
"31",300,0.096507504483587,394.845092773438,0.00119146979414258,-8.61082838130248e-05
"32",310,0.104681050713984,393.704833984375,0.00112005323559478,-7.95551637817537e-05
"33",320,0.110445570378106,393.587127685547,0.00104863667704697,-7.30020437504827e-05
"34",330,0.113678030350745,395.278625488281,0.000993862962183989,-6.14025257550171e-05
"35",340,0.114685971210967,396.012390136719,0.000939089247321002,-4.98030077595514e-05
"36",350,0.113920052720263,393.388885498047,0.000908905790823762,-3.39364725935706e-05
"37",360,0.111932981190421,393.42919921875,0.000878722334326522,-1.80699374275897e-05
"38",370,0.109591048909934,389.445739746094,0.000878706649779913,8.85675157046728e-07
"39",380,0.107910691806735,393.214324951172,0.000878690965233304,1.98412877416832e-05
"40",390,0.107631614420766,390.544891357422,0.000911221000488848,4.04532577882099e-05
"41",400,0.108808398068001,392.604583740234,0.000943751035744393,6.10652278347366e-05
"42",410,0.110873989137684,393.459411621094,0.00100777578979055,8.18286462254629e-05
"43",420,0.112968590795792,391.753448486328,0.0010718005438367,0.000102592064616189
"44",430,0.114478039592205,389.449035644531,0.00116323112366706,0.000122123660018272
"45",440,0.115475456431839,393.174072265625,0.00125466170349742,0.000141655255420356
"46",450,0.116468093160327,389.626861572266,0.00136733462943221,0.000158867770675084
"47",460,0.117961550184634,393.106964111328,0.00148000755536701,0.000176080285929813
"48",470,0.120253543868458,392.403991699219,0.00160696685102343,0.000190311190044842
"49",480,0.12354308160434,394.679351806641,0.00173392614667985,0.000204542094159871
"50",490,0.127732040297811,393.106964111328,0.00186855990339649,0.000215620822875799
"51",500,0.132402686698156,395.811676025391,0.00200319366011313,0.000226699551591727
"52",510,0.136844009046852,394.550964355469,0.00214007492930833,0.000234950026281898
"53",520,0.140485866646416,398.395355224609,0.00227695619850354,0.000243200500972068
"54",530,0.142984804177793,397.529235839844,0.00241236244470009,0.000249387026136495
"55",540,0.144412820195305,400.15283203125,0.00254776869089664,0.000255573551300922
"56",550,0.145077937463176,397.769439697266,0.00267989020918576,0.000260805339747289
"57",560,0.145205928779394,399.209899902344,0.00281201172747488,0.000266037128193657
"58",570,0.144881571714898,398.020263671875,0.00294095736257981,0.000271648102884123
"59",580,0.143774861651688,396.335968017578,0.00306990299768475,0.000277259077574588
"60",590,0.141149311794114,397.601287841797,0.00319769349378794,0.000284676938575992
"61",600,0.135999423924159,393.34521484375,0.00332548398989114,0.000292094799577395
"62",610,0.128051658147522,393.221038818359,0.00345604689279696,0.000302709060065146
"63",620,0.118331291198051,391.876708984375,0.00358660979570279,0.000313323320552896
"64",630,0.10914841558074,388.641021728516,0.00372571627104826,0.000328358289506084
"65",640,0.102831039245431,389.132629394531,0.00386482274639374,0.000343393258459271
"66",650,0.100399400985736,385.804748535156,0.00401989614858473,0.000363790373037905
"67",660,0.101205914272064,393.445983886719,0.00417496955077573,0.000384187487616538
"68",670,0.103603085395319,392.216949462891,0.00435469764086413,0.000410502328758971
"69",680,0.106293440749238,386.631500244141,0.00453442573095252,0.000436817169901404
"70",690,0.108768507239403,393.405670166016,0.00474813304631773,0.000469138449296851
"71",700,0.111370047509142,391.836730957031,0.00496184036168294,0.000501459728692298
"72",710,0.114487904170839,394.726684570312,0.00521866262979538,0.000539358754088107
"73",720,0.118083695492144,395.556854248047,0.00547548489790782,0.000577257779483916
"74",730,0.121796547676434,393.204254150391,0.00578344715040704,0.000619776115054434
"75",740,0.125069684615524,395.808288574219,0.00609140940290627,0.000662294450624952
"76",750,0.127586389340466,394.419250488281,0.0064565373670149,0.000707974179911292
"77",760,0.129440957485916,395.475372314453,0.00682166533112353,0.000753653909197632
"78",770,0.131309134137762,393.677917480469,0.00724725519012093,0.000800609569951375
"79",780,0.133939068301794,398.481475830078,0.00767284504911833,0.000847565230705119
"80",790,0.137487472302226,399.507537841797,0.00815898253971999,0.000893590620644367
"81",800,0.141086108746975,393.449340820312,0.00864512003032165,0.000939616010583616
"82",810,0.142739892208117,406.438812255859,0.00918848721714707,0.000982314308188422
"83",820,0.139931080036488,405.002777099609,0.00973185440397249,0.00102501260579323
"84",830,0.131355676352461,405.494598388672,0.0103258076831829,0.00106193584300562
"85",840,0.118467208159495,411.902099609375,0.0109197609623933,0.00109885908021802
"86",850,0.104878973902896,408.520050048828,0.0115546225366201,0.0011276434741334
"87",860,0.0942841350655407,414.213409423828,0.0121894841108468,0.00115642786804878
"88",870,0.0881995747681671,412.500335693359,0.0128529704351251,0.00117491459729386
"89",880,0.0851632122932258,413.613403320312,0.0135164567594034,0.00119340132653894
"90",890,0.0823320089234368,414.780090332031,0.0141941715605765,0.00119973708153425
"91",900,0.0783821671601762,415.808746337891,0.0148718863617496,0.00120607283652957
"92",910,0.0742617039811025,413.522033691406,0.0155478261371047,0.00119878967816606
