"","time_ms","envelope","f0","speed","acc"
"1",0,0,0,0.00685295697350605,0
"2",10,0,0,0.00712767706671818,0.000668513282764694
"3",20,0,0,0.00740239715993032,0.00133702656552939
"4",30,0,0,0.00774845535965767,0.00136121464479441
"5",40,0,0,0.00809451355938502,0.00138540272405943
"6",50,0.0127469572963254,0,0.00877211884645452,0.00141253591316044
"7",60,0.012922095280513,0,0.00944972413352402,0.00143966910226146
"8",70,0.0134856026404185,0,0.0102845460337103,0.00148985947850716
"9",80,0.014672474139212,0,0.0111193679338965,0.00154004985475286
"10",90,0.0174903521093046,0,0.0120955019231125,0.0015925906196624
"11",100,0.0235778321404253,0,0.0130716359123284,0.00164513138457193
"12",110,0.032843269263103,0,0.0141078700350673,0.00169639882987194
"13",120,0.0420709099526188,0,0.0151441041578062,0.00174766627517196
"14",130,0.047759581727538,0,0.0161947781407172,0.00178966043347822
"15",140,0.0504209442378978,0,0.0172454521236282,0.00183165459178449
"16",150,0.0546881664660749,0,0.0182694009363599,0.00186365500570994
"17",160,0.0660757580634332,0,0.0192933497490916,0.0018956554196354
"18",170,0.0864740689285705,355.3158170912,0.0202756303646026,0.00191956409677912
"19",180,0.112170516576082,357.546505963361,0.0212579109801135,0.00194347277392284
"20",190,0.136812751808945,362.018875687211,0.0222000541187158,0.00196480287775925
"21",200,0.156155537677356,367.337001094112,0.0231421972573182,0.00198613298159566
"22",210,0.170006745483386,371.504338017216,0.0240622856208723,0.00201144071270182
"23",220,0.179616131078805,374.093873200593,0.0249823739844263,0.00203674844380798
"24",230,0.186069834725639,375.316572401259,0.0259102396522214,0.00207221067089161
"25",240,0.19050921890662,376.170751501013,0.0268381053200165,0.00210767289797523
"26",250,0.194595655625107,376.944669370298,0.0278101708114821,0.00215764214197619
"27",260,0.199748352598551,377.569343849465,0.0287822363029478,0.00220761138597715
"28",270,0.206037678293597,377.589384856047,0.0298339129689189,0.00227395228407826
"29",280,0.212780421767164,377.379980016638,0.0308855896348901,0.00234029318217938
"30",290,0.219376246297856,376.846624303747,0.0320477671249397,0.00242216160075308
"31",300,0.225796261617769,376.501786973741,0.0332099446149893,0.00250403001932679
"32",310,0.232526237140789,375.746996844256,0.034505401677549,0.00259815926331979
"33",320,0.23984442441889,375.190684000651,0.0358008587401086,0.00269228850731279
"34",330,0.247419008750073,374.530533402054,0.0372418041845713,0.00279358888063595
"35",340,0.254819338936324,374.254030580874,0.0386827496290341,0.0028948892539591
"36",350,0.26182375393519,373.862598560475,0.0402699299620466,0.00299714448781065
"37",360,0.268301959681551,373.56568174009,0.041857110295059,0.0030993997216622
"38",370,0.273954977434244,373.353851318359,0.0435807070746704,0.00319599672394932
"39",380,0.278517851640116,373.298494692202,0.0453043038542818,0.00329259372623644
"40",390,0.281964117292909,373.195439091435,0.0471452230730699,0.00337718252433844
"41",400,0.284513711175501,372.817041467737,0.048986142291858,0.00346177132244044
"42",410,0.286398128163244,372.385199652778,0.0509180209666289,0.00352880011446651
"43",420,0.287492075249743,372.15720960829,0.0528498996413999,0.00359582890649257
"44",430,0.287364768658887,372.217903419777,0.054841450587893,0.00364092103134776
"45",440,0.285011477043365,372.294017650463,0.0568330015343861,0.00368601315620296
"46",450,0.279379429627283,372.21886867947,0.0588503360606509,0.00370618540097851
"47",460,0.26996262671046,371.947987874349,0.0608676705869157,0.00372635764575406
"48",470,0.257020272271658,371.581967954282,0.0628763221964466,0.00372009531377971
