"","time_ms","envelope","f0","speed","acc"
"1",0,0,0,0.00143836390627665,0
"2",10,0,371.548370361328,0.00147939269533793,9.28704023040369e-05
"3",20,0,359.715789794922,0.00152042148439922,0.000185740804608074
"4",30,0,367.478118896484,0.0015712840916821,0.000188213475992202
"5",40,0,365.946624755859,0.00162214669896499,0.00019068614737633
"6",50,0.0562850802041208,371.268585205078,0.00172053128365077,0.000193267230726232
"7",60,0.075369593000372,373.135528564453,0.00181891586833655,0.000195848314076133
"8",70,0.0999036276575315,372.712158203125,0.00193700776276126,0.000200432397440305
"9",80,0.127501596511622,372.098175048828,0.00205509965718597,0.000205016480804476
"10",90,0.155074095621321,379.494750976562,0.00218909040767634,0.000209156546437178
"11",100,0.178052089737036,377.240600585938,0.00232308115816671,0.00021329661206988
"12",110,0.19287404970407,382.850601196289,0.00245946411411835,0.000216465071960249
"13",120,0.196027959232739,388.460601806641,0.00259584707006999,0.000219633531850617
"14",130,0.184584224589304,385.606689453125,0.00272724232402932,0.000220908412498215
"15",140,0.158882209974192,390.053344726562,0.00285863757798866,0.000222183293145813
"16",150,0.124397617067122,397.590850830078,0.00297944602797263,0.000221581835725542
"17",160,0.0909208616292265,396.244476318359,0.0031002544779566,0.000220980378305272
"18",170,0.0684178044125387,405.954223632812,0.00320896793368769,0.000218864235202345
"19",180,0.0622552728153679,398.201904296875,0.00331768138941877,0.000216748092099419
"20",190,0.0695905032553799,398.579162597656,0.00341544648221039,0.000213882279283134
"21",200,0.0821494165733373,394.203216552734,0.00351321157500201,0.000211016466466849
"22",210,0.0920200540035706,417.609191894531,0.00360345050680351,0.000208192764027524
"23",220,0.0954058061351649,409.796264648438,0.00369368943860502,0.000205369061588198
"24",230,0.0941626183394642,407.87890625,0.00378093130666454,0.000203196215462118
"25",240,0.0928012019036597,404.068878173828,0.00386817317472405,0.000201023369336038
"26",250,0.0941519580312,407.355010986328,0.00395677033630478,0.000199751118153416
"27",260,0.0974534282394684,398.635009765625,0.0040453674978855,0.000198478866970794
"28",270,0.101121420810072,417.190460205078,0.0041387197662785,0.000197958961323746
"29",280,0.104889719221265,416.264205932617,0.00423207203467149,0.000197439055676699
"30",290,0.108368723036041,415.337951660156,0.00433201618268538,0.000197174854716946
"31",300,0.111178770496578,414.411697387695,0.00443196033069927,0.000196910653757194
"32",310,0.112595362142653,413.485443115234,0.00453836872544485,0.000196196995803403
"33",320,0.112236375185861,406.102203369141,0.00464477712019042,0.000195483337849612
"34",330,0.110962943216068,416.487915039062,0.00475545610175673,0.000193602273588124
"35",340,0.110256738068404,417.029663085938,0.00486613508332303,0.000191721209326637
"36",350,0.111507410702714,416.374328613281,0.00497708545744655,0.000188155695801973
"37",360,0.114266358178395,414.150817871094,0.00508803583157007,0.00018459018227731
"38",370,0.116571482210823,412.53564453125,0.0051938996703913,0.00017923688432571
"39",380,0.117237925817147,414.539367675781,0.00529976350921252,0.00017388358637411
"40",390,0.115814007185614,418.965148925781,0.00539456871114271,0.000167235158555099
"41",400,0.112974592566792,419.936950683594,0.00548937391307289,0.000160586730736088
"42",410,0.110385616932592,419.325408935547,0.0055675805613922,0.000153855811413017
"43",420,0.110393262189746,421.603485107422,0.00564578720971151,0.000147124892089946
"44",430,0.11432853283721,418.934852600098,0.00570361372566905,0.000142281218906196
"45",440,0.120487127218714,416.266220092773,0.00576144024162659,0.000137437545722446
"46",450,0.125686888568732,413.597587585449,0.00579838839688933,0.000137134218913241
