"","time_ms","envelope","f0","speed","acc"
"1",0,0,0,0.000331421718765198,0
"2",10,0,397.085174560547,0.000348110373492145,4.6358505335465e-05
"3",20,0,406.127166748047,0.000364799028219093,9.271701067093e-05
"4",30,0,405.369934082031,0.000386534721267097,9.51139826914044e-05
"5",40,0,406.359954833984,0.000408270414315101,9.75109547118788e-05
"6",50,0.0643069925471878,407.041961669922,0.000451643084027427,0.000100324735659746
"7",60,0.0793225969222605,404.515686035156,0.000495015753739753,0.000103138516607614
"8",70,0.0908129294565179,404.082916259766,0.000551048179787171,0.000108432900188728
"9",80,0.0997858961152626,405.177276611328,0.000607080605834589,0.000113727283769842
"10",90,0.108859379072933,404.917358398438,0.000676098072354028,0.000119586398198164
"11",100,0.119259421655914,403.050872802734,0.000745115538873466,0.000125445512626487
"12",110,0.130503752232113,403.548553466797,0.000823404406717198,0.000131432208346741
"13",120,0.14142847234911,402.45947265625,0.000901693274560929,0.000137418904066995
"14",130,0.151186569042278,404.462432861328,0.000986947244480038,0.000142514048218263
"15",140,0.159526938852731,405.252105712891,0.00107220121439915,0.000147609192369531
"16",150,0.166712241306312,404.497924804688,0.00116155822550792,0.000151251018541871
"17",160,0.173009744959831,406.82275390625,0.0012509152366167,0.00015489284471421
"18",170,0.178669184629685,404.824859619141,0.00134197663293626,0.000156618549804166
"19",180,0.184005358819634,404.721740722656,0.00143303802925581,0.000158344254894122
"20",190,0.189350754168703,404.640014648438,0.00152339160012199,0.000157954103448677
"21",200,0.194907148151012,408.326019287109,0.00161374517098816,0.000157563952003232
"22",210,0.200581416605969,406.948516845703,0.00170107138015482,0.000155012144924641
"23",220,0.205975753280842,408.376678466797,0.00178839758932147,0.000152460337846051
"24",230,0.210567764526987,409.669189453125,0.0018704244297825,0.000147839089542018
"25",240,0.213891133379055,409.778472900391,0.00195245127024353,0.000143217841237986
"26",250,0.215636511152149,408.771545410156,0.00202698118036616,0.000136720771966765
"27",260,0.215260801054415,411.546142578125,0.00210151109048878,0.000130223702695544
"28",270,0.211661515662981,408.496154785156,0.00216639284949385,0.000122143084572279
"29",280,0.20331816605849,414.675628662109,0.00223127460849891,0.000114062466449014
"30",290,0.189291120321515,419.867156982422,0.00228458004681973,0.000104789249600924
"31",300,0.170347367042497,416.079742431641,0.00233788548514055,9.55160327528334e-05
"32",310,0.149087056330277,416.847595214844,0.00237809243813703,8.55452391964042e-05
"33",320,0.128743578165319,415.395263671875,0.00241829939113352,7.55744456399751e-05
"34",330,0.11192070008409,422.247436523438,0.00244450429210072,6.55027888442069e-05
"35",340,0.0999575838761714,416.298980712891,0.00247070919306792,5.54311320484387e-05
"36",350,0.0933224224218871,415.771911621094,0.00248285935702026,4.5935574291703e-05
"37",360,0.0922168672958906,414.812286376953,0.0024950095209726,3.64400165349674e-05
"38",370,0.0966651780629269,416.758026123047,0.00249413426156225,2.82373490441453e-05
"39",380,0.106209254884806,412.112243652344,0.00249325900215189,2.00346815533233e-05
"40",390,0.119532345984436,416.862670898438,0.00248160443971463,1.38226664164838e-05
"41",400,0.134705035122466,412.100646972656,0.00246994987727736,7.61065127964435e-06
"42",410,0.149953519909344,417.736236572266,0.00245099081185957,3.99681237651238e-06
