scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,57.566585540771484,50.78023147583008,0.9999992847442627,67.07319641113281,72.76786041259766,0.9999992847442627
1,57.096282958984375,51.1787109375,0.9999994039535522,66.52885437011719,72.9260482788086,0.9999978542327881
2,56.37861633300781,51.50764465332031,0.9999996423721313,65.6106948852539,74.4582748413086,0.9999988079071045
3,56.137943267822266,51.98974609375,0.9999996423721313,65.24227142333984,75.28081512451172,0.9999991655349731
4,55.1254768371582,52.51964569091797,0.9999997615814209,64.69075012207031,75.9893569946289,0.9999991655349731
5,53.58098602294922,52.68304443359375,0.9999998807907104,63.33640670776367,77.02559661865234,0.9999978542327881
6,53.32122802734375,52.88897705078125,0.9999998807907104,62.512168884277344,77.78205871582031,0.9999983310699463
7,52.962581634521484,53.23006057739258,0.9999998807907104,62.04783248901367,78.13076782226562,0.9999983310699463
8,53.09735107421875,53.56657028198242,1.0,61.64217758178711,78.38067626953125,0.9999985694885254
9,53.427494049072266,53.61554718017578,1.0,61.410648345947266,78.67284393310547,0.9999984502792358
10,53.38838577270508,54.16438293457031,0.9999998807907104,59.73982238769531,79.63455963134766,0.9999982118606567
11,53.85997772216797,54.8502197265625,0.9999998807907104,59.2354621887207,79.33573913574219,0.9999992847442627
12,54.08498764038086,55.410743713378906,0.9999998807907104,59.070499420166016,79.83673095703125,0.9999995231628418
13,54.24987030029297,55.72855758666992,0.9999998807907104,59.053611755371094,80.18063354492188,0.9999997615814209
14,54.39855194091797,55.92758560180664,0.9999998807907104,59.020751953125,80.52851104736328,0.9999998807907104
15,54.87085723876953,56.342586517333984,0.9999997615814209,58.96519470214844,81.25247192382812,0.9999998807907104
16,55.21709060668945,56.49824142456055,0.9999997615814209,58.78269958496094,81.323974609375,1.0
17,55.37281036376953,56.7916374206543,0.9999997615814209,58.674644470214844,81.53324127197266,1.0
18,55.5129280090332,56.91119384765625,0.9999997615814209,58.553871154785156,81.79261016845703,1.0
19,55.506526947021484,56.878204345703125,0.9999998807907104,58.48122787475586,82.13197326660156,1.0
20,55.53229522705078,57.41302490234375,0.9999998807907104,58.69276809692383,82.88371276855469,1.0
21,55.61749267578125,57.834285736083984,0.9999998807907104,58.880924224853516,83.35147094726562,1.0
22,56.00202941894531,58.07624053955078,0.9999998807907104,59.30617904663086,84.00845336914062,1.0
23,56.11400604248047,58.331356048583984,0.9999998807907104,59.507606506347656,84.43743896484375,1.0
24,56.627323150634766,58.451133728027344,0.9999998807907104,59.84552001953125,84.86650848388672,1.0
25,57.39252471923828,58.97280502319336,0.9999998807907104,60.28076171875,85.2859878540039,1.0
26,57.82447052001953,59.21219253540039,0.9999998807907104,60.651832580566406,85.34698486328125,1.0
27,58.09138488769531,58.89888000488281,0.9999997615814209,61.01908874511719,85.16220092773438,1.0
28,58.55656814575195,59.104896545410156,0.9999997615814209,61.150550842285156,85.10076141357422,1.0
29,58.671409606933594,59.259281158447266,0.9999997615814209,61.580936431884766,84.81549835205078,1.0
30,59.61977005004883,60.0784912109375,0.9999998807907104,62.15299606323242,84.96348571777344,1.0
31,60.1187629699707,60.47080993652344,0.9999998807907104,62.550533294677734,85.12801361083984,1.0
32,60.81971740722656,60.91188049316406,0.9999998807907104,63.44572067260742,85.33804321289062,1.0
33,61.1803092956543,60.95181655883789,0.9999998807907104,64.00907135009766,85.14125061035156,1.0
34,61.40184783935547,60.87931823730469,0.9999998807907104,64.87813568115234,85.1058120727539,1.0
