scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,74.5491714477539,140.47418212890625,1.0,68.77800750732422,164.2003936767578,1.0
1,74.5491714477539,140.47418212890625,1.0,68.77800750732422,164.29345703125,1.0
2,74.5491714477539,140.47418212890625,1.0,68.77800750732422,164.48263549804688,1.0
3,74.13943481445312,140.43734741210938,1.0,68.11058044433594,164.524169921875,1.0
4,73.88540649414062,140.3230438232422,1.0,67.56695556640625,164.55775451660156,1.0
5,73.25555419921875,139.97653198242188,1.0,66.26589965820312,165.57276916503906,1.0
6,73.17658233642578,139.94805908203125,1.0,65.53413391113281,166.11074829101562,1.0
7,72.838623046875,139.93099975585938,1.0,64.86006164550781,166.26251220703125,1.0
8,72.49360656738281,139.93099975585938,1.0,64.51097106933594,166.39833068847656,1.0
9,72.05154418945312,139.94805908203125,1.0,64.03593444824219,166.58058166503906,1.0
10,70.78041076660156,140.13523864746094,1.0,63.163299560546875,166.97869873046875,1.0
11,70.56674194335938,140.3111114501953,1.0,62.93740463256836,167.3482208251953,1.0
12,70.29874420166016,140.34359741210938,1.0,62.52212142944336,167.3482208251953,1.0
13,70.06842803955078,140.34359741210938,1.0,62.38931655883789,167.3482208251953,1.0
14,69.83821105957031,140.35865783691406,1.0,62.28446960449219,167.33265686035156,1.0
15,69.38407897949219,140.36244201660156,1.0,61.96620178222656,166.96070861816406,1.0
16,69.23331451416016,140.71560668945312,1.0,61.94576644897461,166.9353790283203,1.0
17,69.23331451416016,140.78797912597656,1.0,61.90855026245117,166.81036376953125,1.0
18,69.23331451416016,140.85494995117188,1.0,61.90855026245117,166.74423217773438,1.0
19,69.3121566772461,140.900634765625,1.0,61.90855026245117,166.74423217773438,1.0
20,69.3121566772461,141.1954345703125,1.0,62.893798828125,166.81036376953125,1.0
21,69.3121566772461,141.2195587158203,1.0,62.893798828125,166.84732055664062,1.0
22,69.23475646972656,141.342041015625,1.0,62.893798828125,166.96556091308594,1.0
23,69.23475646972656,141.342041015625,1.0,62.395729064941406,166.96556091308594,1.0
24,69.229248046875,141.342041015625,1.0,62.395729064941406,166.96556091308594,1.0
25,69.20079040527344,141.0727996826172,1.0,62.395729064941406,167.44029235839844,1.0
26,69.0295639038086,141.0248565673828,1.0,62.982540130615234,166.88226318359375,1.0
27,69.0295639038086,140.92555236816406,1.0,63.521942138671875,166.84373474121094,1.0
28,69.0295639038086,140.4013214111328,1.0,63.98715591430664,166.84373474121094,1.0
29,69.0947494506836,140.25990295410156,1.0,64.16288757324219,166.31150817871094,1.0
30,69.14494323730469,140.25990295410156,1.0,65.08546447753906,166.31150817871094,1.0
31,69.20474243164062,140.21905517578125,1.0,65.23038482666016,166.31150817871094,1.0
32,69.40771484375,140.11119079589844,1.0,65.40821838378906,167.03147888183594,1.0
33,69.61217498779297,139.8360137939453,1.0,65.95735931396484,167.03147888183594,1.0
34,69.66371154785156,139.78123474121094,1.0,66.5793685913086,167.03147888183594,1.0
35,70.09913635253906,139.1481170654297,1.0,67.75946044921875,166.752197265625,1.0
36,71.29217529296875,137.99586486816406,1.0,69.91500854492188,165.93206787109375,1.0
37,71.37580108642578,137.92039489746094,1.0,69.95523834228516,164.51939392089844,1.0
38,72.74053192138672,137.92039489746094,1.0,71.10912322998047,164.06614685058594,1.0
39,73.9916763305664,137.92039489746094,1.0,72.34154510498047,163.66986083984375,1.0
40,73.9916763305664,138.36517333984375,1.0,74.03160858154297,163.5602569580078,1.0
