scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,103.65303039550781,204.90110778808594,0.9999992847442627,112.37916564941406,227.38406372070312,0.9999984502792358
1,104.4510498046875,203.13063049316406,0.9999994039535522,117.89153289794922,227.4110565185547,0.9999996423721313
2,105.34217834472656,203.04441833496094,0.9999996423721313,119.15850067138672,227.44100952148438,0.9999998807907104
3,105.3739242553711,203.4327850341797,0.9999996423721313,120.86421966552734,228.5802459716797,0.9999997615814209
4,105.38581085205078,202.96702575683594,0.9999997615814209,120.81233978271484,228.7041015625,1.0
5,105.68963623046875,202.7518310546875,0.9999998807907104,120.56124114990234,228.44882202148438,1.0
6,105.44373321533203,203.07366943359375,0.9999995231628418,120.01480102539062,229.6725311279297,0.9999994039535522
7,105.48666381835938,202.19801330566406,0.9999996423721313,118.70381164550781,230.6084747314453,0.9999998807907104
8,103.98615264892578,201.994384765625,0.9999998807907104,116.70382690429688,228.96849060058594,1.0
9,103.58976745605469,201.08424377441406,1.0,115.23493957519531,228.63003540039062,1.0
10,104.05107116699219,201.11285400390625,1.0,113.6446533203125,228.7546844482422,1.0
11,104.33523559570312,200.5430145263672,1.0,108.80362701416016,228.2452392578125,1.0
12,103.11799621582031,198.43922424316406,1.0,108.5501480102539,224.8095245361328,1.0
13,102.75957489013672,196.59922790527344,1.0,108.60113525390625,222.79254150390625,1.0
14,102.02092742919922,194.6637420654297,1.0,111.93402099609375,217.9735565185547,1.0
15,102.15621185302734,194.3422088623047,1.0,110.70138549804688,217.9869384765625,1.0
16,103.08712768554688,192.81271362304688,1.0,110.91943359375,215.20928955078125,1.0
17,103.4359359741211,191.73977661132812,1.0,111.0492172241211,214.3009033203125,1.0
18,102.9424819946289,190.67266845703125,1.0,109.82255554199219,213.38807678222656,1.0
19,101.08150482177734,189.77703857421875,1.0,109.45266723632812,211.7034912109375,1.0
20,100.51685333251953,188.92176818847656,1.0,107.18727111816406,211.6735076904297,1.0
21,101.33990478515625,186.133056640625,1.0,106.5557861328125,210.86273193359375,1.0
22,102.59982299804688,185.19186401367188,0.9999998807907104,105.93387603759766,209.6783905029297,1.0
23,101.8903579711914,182.65101623535156,1.0,105.03063201904297,208.75851440429688,1.0
24,102.499755859375,181.21507263183594,1.0,104.53597259521484,207.13589477539062,1.0
25,102.2413101196289,178.8353271484375,1.0,104.65330505371094,205.7994384765625,1.0
26,101.38526916503906,175.6623077392578,1.0,103.90924072265625,202.82652282714844,1.0
27,101.02874755859375,174.001953125,1.0,103.7048110961914,201.2051544189453,1.0
28,100.60669708251953,172.0341796875,1.0,103.8339614868164,199.24285888671875,1.0
29,100.66621398925781,171.25546264648438,1.0,102.7477798461914,198.38711547851562,1.0
30,100.49198150634766,169.93087768554688,1.0,102.74313354492188,197.1016845703125,1.0
31,100.23271179199219,168.48411560058594,1.0,101.74254608154297,195.79408264160156,1.0
32,99.89045715332031,168.32200622558594,1.0,101.19847869873047,194.7315216064453,1.0
33,99.7109603881836,167.76419067382812,0.9999998807907104,100.90400695800781,194.39393615722656,1.0
34,99.82804107666016,166.72386169433594,0.9999998807907104,100.43378448486328,193.41909790039062,1.0
35,100.13218688964844,163.9138641357422,1.0,102.35447692871094,192.0802001953125,1.0
36,101.23530578613281,161.4294891357422,1.0,102.79004669189453,189.86846923828125,1.0
37,101.42864227294922,160.41744995117188,1.0,102.7389907836914,189.18560791015625,1.0
