scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,122.99967956542969,127.61772918701172,0.9999998807907104,121.38275909423828,146.73204040527344,1.0
1,122.88846588134766,127.49138641357422,1.0,121.52769470214844,146.58465576171875,1.0
2,122.8742446899414,127.66907501220703,1.0,121.6362075805664,146.61451721191406,1.0
3,122.9314956665039,127.4534912109375,1.0,121.39411926269531,146.65457153320312,1.0
4,123.00247192382812,127.37374114990234,1.0,121.70411682128906,146.52711486816406,1.0
5,122.96849822998047,127.3704833984375,1.0,121.42949676513672,146.5799560546875,1.0
6,122.80641174316406,127.30233001708984,1.0,121.30722045898438,146.57699584960938,1.0
7,122.95988464355469,127.23611450195312,1.0,121.92532348632812,146.39163208007812,1.0
8,122.92094421386719,127.15389251708984,1.0,121.95077514648438,146.41323852539062,1.0
9,123.04532623291016,127.02762603759766,1.0,122.12970733642578,146.46749877929688,1.0
10,123.13109588623047,127.08277130126953,1.0,122.22140502929688,146.52642822265625,1.0
11,123.40080261230469,126.90531158447266,1.0,122.7811050415039,146.4563446044922,1.0
12,123.3427734375,127.11325073242188,1.0,122.46123504638672,146.42724609375,1.0
13,123.29517364501953,126.86870574951172,0.9999998807907104,121.9243392944336,146.3548126220703,1.0
14,123.18579864501953,126.78555297851562,0.9999996423721313,121.21971893310547,146.2628631591797,1.0
15,123.10588836669922,126.4628677368164,0.9999988079071045,120.0843276977539,146.25738525390625,1.0
16,122.76873016357422,126.49229431152344,0.9999967813491821,118.54924011230469,146.33743286132812,1.0
17,121.85411834716797,127.07131958007812,0.9999939203262329,116.67401123046875,146.6045684814453,1.0
18,119.67118072509766,128.18112182617188,0.9999933242797852,116.47017669677734,146.5740203857422,1.0
19,119.94727325439453,128.13229370117188,0.9999963045120239,116.61595916748047,146.6207733154297,1.0
20,119.72720336914062,128.34747314453125,0.9999974966049194,116.21109771728516,146.6553192138672,1.0
21,119.83325958251953,128.56784057617188,0.9999991655349731,117.04920959472656,146.96966552734375,1.0
22,121.88710021972656,128.1328887939453,0.9999996423721313,117.46734619140625,146.984375,1.0
23,120.11569213867188,128.8835906982422,0.9999997615814209,117.93954467773438,146.88525390625,1.0
24,122.04344177246094,128.35704040527344,0.9999998807907104,118.29888916015625,146.53480529785156,1.0
25,122.2012939453125,128.560302734375,1.0,118.07736206054688,147.22732543945312,1.0
26,121.98080444335938,128.5326690673828,1.0,118.79672241210938,146.92031860351562,1.0
27,122.58452606201172,128.157958984375,1.0,118.89368438720703,146.7886199951172,1.0
28,123.99224090576172,127.6563491821289,1.0,119.39839935302734,146.4761505126953,1.0
29,124.25418090820312,126.84954833984375,1.0,119.70268249511719,145.83456420898438,1.0
30,124.46945190429688,127.8167495727539,1.0,118.57157135009766,146.5343780517578,1.0
31,122.85536193847656,128.48028564453125,1.0,118.11207580566406,147.47021484375,1.0
32,122.79607391357422,128.37571716308594,1.0,118.02686309814453,147.60635375976562,1.0
33,122.84842681884766,128.3213653564453,1.0,118.08612823486328,147.5435791015625,1.0
34,122.78856658935547,128.31442260742188,1.0,118.1377182006836,147.647705078125,1.0
35,122.85738372802734,128.2791290283203,1.0,118.39675903320312,147.67491149902344,1.0
36,123.2396011352539,127.83470916748047,1.0,119.04364013671875,147.48602294921875,1.0
37,123.23371124267578,127.74390411376953,1.0,119.2845230102539,147.4081268310547,1.0
38,123.39065551757812,127.52580261230469,1.0,119.44511413574219,147.25807189941406,1.0
