scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,225.20571899414062,80.11045837402344,1.0,221.3542022705078,100.8199691772461,1.0
1,225.23080444335938,80.11045837402344,1.0,222.12107849121094,100.83653259277344,1.0
2,225.2408447265625,80.11045837402344,1.0,222.12107849121094,100.88257598876953,1.0
3,225.2615966796875,80.08602142333984,1.0,222.12107849121094,100.88257598876953,1.0
4,225.26913452148438,80.07208251953125,1.0,221.94100952148438,101.07908630371094,1.0
5,225.26943969726562,80.05615997314453,1.0,221.94100952148438,101.10444641113281,1.0
6,225.26913452148438,79.79008483886719,1.0,221.94100952148438,101.10444641113281,1.0
7,225.26913452148438,79.73200225830078,1.0,221.95115661621094,101.0931167602539,1.0
8,225.25454711914062,79.64961242675781,1.0,221.96226501464844,101.0931167602539,1.0
9,225.23829650878906,79.60066986083984,1.0,221.96226501464844,101.0931167602539,1.0
10,225.22964477539062,79.51368713378906,1.0,221.96226501464844,101.09109497070312,1.0
11,225.22964477539062,79.51368713378906,1.0,221.9180908203125,100.98470306396484,1.0
12,225.22964477539062,79.51368713378906,1.0,221.78176879882812,100.95460510253906,1.0
13,225.23834228515625,79.57140350341797,1.0,221.74595642089844,100.92185974121094,1.0
14,225.25645446777344,79.61363220214844,1.0,221.74595642089844,100.92185974121094,1.0
15,225.29945373535156,79.69208526611328,1.0,221.74595642089844,100.91796112060547,1.0
16,225.3875274658203,79.77586364746094,1.0,221.959228515625,100.84437561035156,1.0
17,225.4227752685547,80.13335418701172,1.0,221.9682159423828,100.8233871459961,1.0
18,225.4227752685547,80.15049743652344,1.0,222.02377319335938,100.8233871459961,1.0
19,225.4227752685547,80.3395767211914,1.0,221.9682159423828,100.8233871459961,1.0
20,225.37330627441406,80.49392700195312,1.0,221.9682159423828,100.96849060058594,1.0
21,225.19442749023438,80.77400207519531,1.0,221.7733917236328,101.26030731201172,1.0
22,224.98455810546875,81.5672607421875,1.0,221.6045684814453,101.84674835205078,1.0
23,224.9762725830078,81.5672607421875,1.0,221.52503967285156,102.24784088134766,1.0
24,224.8931427001953,81.61344909667969,1.0,221.4315185546875,102.4721908569336,1.0
25,224.73451232910156,81.8531265258789,1.0,221.32415771484375,102.58563232421875,1.0
26,224.49966430664062,82.1563491821289,1.0,221.1229705810547,102.96505737304688,1.0
27,224.13607788085938,82.89610290527344,1.0,220.87149047851562,103.08136749267578,1.0
28,223.92066955566406,83.13092041015625,1.0,220.79257202148438,103.18060302734375,1.0
29,223.7963409423828,83.18115234375,1.0,220.69384765625,103.22187042236328,1.0
30,223.74777221679688,83.18574523925781,1.0,220.53741455078125,103.25201416015625,1.0
31,223.62884521484375,83.18787384033203,1.0,220.37158203125,103.26338195800781,1.0
32,223.4989013671875,83.35868835449219,1.0,220.2628173828125,103.69986724853516,1.0
33,223.4399871826172,83.42951202392578,1.0,220.21473693847656,103.82606506347656,1.0
34,223.3506622314453,83.53498077392578,1.0,220.21473693847656,103.96388244628906,1.0
35,223.31085205078125,83.6033706665039,1.0,220.2628173828125,104.1259765625,1.0
36,223.0653533935547,84.60175323486328,1.0,220.3125457763672,104.37460327148438,1.0
37,223.0653533935547,84.7027816772461,1.0,220.49400329589844,104.5906982421875,1.0
38,223.0653533935547,84.7027816772461,1.0,220.61553955078125,104.71858978271484,1.0
39,223.08436584472656,84.7027816772461,1.0,220.7437744140625,104.76673126220703,1.0
40,223.233154296875,84.68547821044922,1.0,220.87132263183594,104.88543701171875,1.0
