scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,79.93540954589844,89.29002380371094,0.9999998807907104,77.83302307128906,110.45838165283203,1.0
1,80.06851196289062,89.44213104248047,0.9999998807907104,78.01042175292969,110.45838165283203,1.0
2,80.21476745605469,89.5758285522461,0.9999998807907104,78.22396087646484,110.45838165283203,1.0
3,80.24484252929688,89.6297378540039,0.9999997615814209,78.39324951171875,110.45436096191406,1.0
4,80.2568359375,89.94688415527344,0.9999998807907104,78.46641540527344,110.4488296508789,1.0
5,80.29450225830078,90.03489685058594,0.9999997615814209,78.52330017089844,110.37964630126953,1.0
6,80.30101776123047,90.1574478149414,0.9999996423721313,78.59783935546875,110.26826477050781,1.0
7,80.30101776123047,90.19425201416016,0.9999995231628418,78.59783935546875,110.26826477050781,1.0
8,80.36711120605469,90.40775299072266,0.9999995231628418,78.62946319580078,110.1961441040039,1.0
9,80.4148178100586,90.61173248291016,0.9999995231628418,78.6943588256836,110.1961441040039,1.0
10,80.5497817993164,90.66482543945312,0.9999996423721313,78.81448364257812,110.1961441040039,1.0
11,80.55272674560547,90.66482543945312,0.9999996423721313,79.01608276367188,110.1961441040039,1.0
12,80.66960144042969,90.66482543945312,0.9999992847442627,79.14253997802734,110.19322967529297,1.0
13,80.75928497314453,89.89704132080078,0.9999990463256836,79.37239074707031,109.31689453125,0.9999998807907104
14,80.80633544921875,89.69427490234375,0.9999992847442627,79.45319366455078,109.3027572631836,0.9999998807907104
15,80.8437271118164,89.50959777832031,0.9999994039535522,79.57315063476562,109.08738708496094,0.9999998807907104
16,80.8437271118164,89.14507293701172,0.9999991655349731,79.66448211669922,108.78407287597656,0.9999998807907104
17,80.86102294921875,88.95625305175781,0.9999996423721313,79.67123413085938,108.5388412475586,0.9999998807907104
18,80.88865661621094,88.95625305175781,0.9999994039535522,79.67123413085938,108.08590698242188,0.9999998807907104
19,80.88865661621094,88.87200927734375,0.9999995231628418,79.67123413085938,107.42218780517578,0.9999998807907104
20,80.9735336303711,88.87200927734375,0.9999995231628418,79.40340423583984,106.56824493408203,1.0
21,81.1360855102539,89.06494903564453,0.9999998807907104,79.40340423583984,106.56824493408203,1.0
22,81.21452331542969,89.06494903564453,0.9999997615814209,79.38421630859375,106.56824493408203,1.0
23,81.1360855102539,88.95838928222656,1.0,79.40340423583984,106.56824493408203,1.0
24,81.21452331542969,88.95838928222656,1.0,79.40340423583984,106.40708923339844,1.0
25,81.14888763427734,88.8031234741211,1.0,79.38421630859375,106.40708923339844,1.0
26,81.14888763427734,88.76111602783203,1.0,79.38421630859375,105.94915771484375,1.0
27,81.12028503417969,88.59638977050781,1.0,79.45338439941406,105.74797821044922,1.0
28,81.14888763427734,88.59638977050781,1.0,79.50125885009766,105.3684310913086,1.0
29,81.14888763427734,88.59638977050781,1.0,79.83219146728516,104.86061096191406,1.0
30,81.45466613769531,89.08601379394531,0.9999998807907104,80.09937286376953,104.46672058105469,1.0
31,81.57598876953125,89.08601379394531,0.9999998807907104,80.09937286376953,104.23441314697266,1.0
32,81.60340118408203,89.08601379394531,0.9999998807907104,80.09937286376953,103.95328521728516,1.0
33,81.66371154785156,88.7235107421875,0.9999998807907104,79.67752838134766,103.658203125,1.0
34,81.73246765136719,88.56440734863281,0.9999998807907104,79.55902862548828,103.53495025634766,1.0
35,81.94091033935547,88.07435607910156,0.9999997615814209,79.30223083496094,103.30733489990234,1.0
