scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,379.8656921386719,288.6076354980469,1.0,388.5177307128906,306.834228515625,1.0
1,379.8656921386719,288.6076354980469,1.0,389.3817443847656,306.8566589355469,1.0
2,379.8656921386719,288.6076354980469,1.0,389.516357421875,306.8566589355469,1.0
3,379.8544006347656,288.605712890625,1.0,389.517578125,306.834228515625,1.0
4,379.8544006347656,288.605712890625,1.0,389.5447082519531,306.8466796875,1.0
5,379.8544006347656,288.605712890625,1.0,389.5621337890625,306.8466796875,1.0
6,379.89129638671875,288.9131164550781,1.0,390.0149841308594,306.8466796875,1.0
7,379.9406433105469,288.96673583984375,1.0,390.0755920410156,306.92437744140625,1.0
8,380.05670166015625,288.96673583984375,1.0,390.0897216796875,307.0956115722656,1.0
9,380.05670166015625,289.07513427734375,1.0,390.0897216796875,307.0956115722656,1.0
10,380.05670166015625,289.07513427734375,1.0,390.12060546875,307.0956115722656,1.0
11,380.01959228515625,288.9188537597656,1.0,390.12530517578125,306.9707336425781,1.0
12,380.0108947753906,288.6898498535156,1.0,390.1679992675781,306.61846923828125,1.0
13,379.9706726074219,288.62591552734375,1.0,390.17620849609375,306.5863342285156,1.0
14,379.96380615234375,288.62591552734375,1.0,390.17620849609375,306.5863342285156,1.0
15,379.9633483886719,288.62591552734375,1.0,390.1679992675781,306.5780944824219,1.0
16,379.96380615234375,288.67987060546875,1.0,390.1070556640625,306.5863342285156,1.0
17,379.9706726074219,288.7158203125,1.0,390.1070556640625,306.5931091308594,1.0
18,381.08154296875,288.78546142578125,1.0,390.1070556640625,307.1054382324219,1.0
19,381.08154296875,288.80877685546875,1.0,390.12591552734375,307.12060546875,1.0
20,381.08154296875,288.8242492675781,1.0,390.16632080078125,307.2009582519531,1.0
21,380.96624755859375,288.8963623046875,1.0,390.1787414550781,307.5035705566406,1.0
22,380.905029296875,288.8973388671875,1.0,390.1787414550781,307.5273132324219,1.0
23,380.8481750488281,288.8973388671875,1.0,390.16632080078125,307.5481262207031,1.0
24,380.73980712890625,288.8973388671875,1.0,390.1318054199219,307.5273132324219,1.0
25,380.63580322265625,288.90997314453125,1.0,390.0980224609375,307.5035705566406,1.0
26,379.67303466796875,289.0314025878906,1.0,390.08282470703125,307.3850402832031,1.0
27,379.67303466796875,289.0314025878906,1.0,390.08282470703125,307.3850402832031,1.0
28,379.67303466796875,289.0314025878906,1.0,390.08282470703125,307.3850402832031,1.0
29,380.9927978515625,289.0209655761719,1.0,390.1340026855469,307.404541015625,1.0
30,380.9937438964844,289.0209655761719,1.0,390.1389465332031,307.4367370605469,1.0
31,381.04046630859375,289.0209655761719,1.0,390.1389465332031,307.4920349121094,1.0
32,381.04046630859375,289.0741882324219,1.0,390.1340026855469,307.5710144042969,1.0
33,381.0612487792969,289.0741882324219,1.0,390.1012878417969,307.5710144042969,1.0
34,381.04046630859375,289.0741882324219,1.0,390.1012878417969,307.5710144042969,1.0
35,379.8408508300781,288.9985046386719,1.0,390.1012878417969,307.3466796875,1.0
36,379.7239074707031,288.8349609375,1.0,390.20947265625,306.98480224609375,1.0
37,379.7229919433594,288.81744384765625,1.0,390.20947265625,306.96881103515625,1.0
38,379.7173767089844,288.79937744140625,1.0,390.20947265625,306.9215087890625,1.0
39,379.7164306640625,288.7167053222656,1.0,390.1579284667969,306.90570068359375,1.0
40,379.7164306640625,288.7167053222656,1.0,390.14984130859375,306.90570068359375,1.0
