scorer,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000,DLC_resnet50_SiamangSimpleV2Jan31shuffle1_500000
bodyparts,upper_thorax,upper_thorax,upper_thorax,lower_bum,lower_bum,lower_bum
coords,x,y,likelihood,x,y,likelihood
0,79.18497467041016,119.00790405273438,1.0,82.6873779296875,139.46170043945312,1.0
1,79.24410247802734,119.01040649414062,1.0,82.69537353515625,139.4816131591797,1.0
2,79.25443267822266,119.2003402709961,1.0,82.70960235595703,139.4816131591797,1.0
3,79.26467895507812,119.38047790527344,1.0,82.87796783447266,139.46170043945312,1.0
4,79.36614227294922,119.39945983886719,1.0,83.19004821777344,139.38706970214844,1.0
5,79.36614227294922,119.39945983886719,1.0,83.2911605834961,139.36643981933594,1.0
6,79.36614227294922,119.39916229248047,1.0,83.3619384765625,139.35060119628906,1.0
7,79.27072143554688,119.38047790527344,1.0,83.3619384765625,139.32498168945312,1.0
8,79.23141479492188,119.36041259765625,1.0,83.3619384765625,139.26702880859375,1.0
9,79.19155883789062,119.27099609375,1.0,83.20372009277344,139.25901794433594,1.0
10,79.17591857910156,119.27099609375,1.0,83.19591522216797,139.25901794433594,1.0
11,79.17591857910156,119.22621154785156,1.0,83.19151306152344,139.24937438964844,1.0
12,79.17591857910156,119.2222900390625,1.0,83.13727569580078,139.24937438964844,1.0
13,79.17591857910156,119.21338653564453,1.0,83.0816879272461,139.2426300048828,1.0
14,79.17591857910156,119.1423568725586,1.0,82.91313171386719,139.24937438964844,1.0
15,79.1822280883789,119.12118530273438,1.0,82.89999389648438,139.24937438964844,1.0
16,79.12169647216797,119.12118530273438,1.0,82.714599609375,139.2968292236328,1.0
17,79.12104797363281,119.12118530273438,1.0,82.49462890625,139.3530731201172,1.0
18,78.93240356445312,119.1871109008789,1.0,82.18692016601562,139.35447692871094,1.0
19,78.7580337524414,119.37955474853516,1.0,81.67572784423828,139.48887634277344,1.0
20,78.57740783691406,119.72227478027344,1.0,81.48995208740234,139.66481018066406,1.0
21,78.44164276123047,119.89909362792969,1.0,81.25160217285156,139.7649688720703,1.0
22,78.28871154785156,119.96226501464844,1.0,81.03425598144531,139.8003692626953,1.0
23,77.7049331665039,120.59306335449219,1.0,80.88888549804688,140.01890563964844,1.0
24,76.69508361816406,121.11863708496094,1.0,80.38563537597656,140.38211059570312,1.0
25,76.52565002441406,121.25128173828125,1.0,80.19358825683594,140.47293090820312,1.0
26,76.32364654541016,121.40703582763672,1.0,79.89747619628906,140.6218719482422,1.0
27,76.07669830322266,121.58985137939453,1.0,79.5039291381836,140.71499633789062,1.0
28,75.92731475830078,121.58985137939453,1.0,79.42799377441406,140.74261474609375,1.0
29,75.81136322021484,121.70623779296875,1.0,79.28465270996094,140.86959838867188,1.0
30,75.76692199707031,121.67766571044922,1.0,79.2402114868164,140.91323852539062,1.0
31,75.76692199707031,121.67766571044922,1.0,79.16741180419922,140.9678192138672,1.0
32,75.60440826416016,121.70623779296875,1.0,79.04425811767578,141.0868682861328,1.0
33,75.453125,121.76776123046875,1.0,78.95720672607422,141.1545867919922,1.0
34,74.50446319580078,121.95347595214844,1.0,77.74443054199219,141.16563415527344,1.0
35,74.21517181396484,122.26360321044922,1.0,76.87101745605469,141.51280212402344,1.0
36,73.9941177368164,122.92182922363281,1.0,76.79412841796875,141.7354736328125,1.0
37,73.59342193603516,123.02108764648438,1.0,76.1816177368164,142.222412109375,1.0
38,73.39623260498047,123.17945861816406,1.0,75.65573120117188,142.31875610351562,1.0
39,72.27420806884766,123.61270141601562,1.0,73.88262939453125,143.3948974609375,1.0
40,71.98507690429688,124.29602813720703,1.0,73.15641784667969,143.66400146484375,1.0
